lat,lon,dist_to_canal_m
13.772727,100.560606,308.7101675397729
13.772727,100.566667,265.59775439039674
13.772727,100.572727,135.04495682645162
13.772727,100.578788,160.46727185700556
13.772727,100.584848,289.20666675579446
13.772727,100.590909,75.69003641031478
13.772727,100.59697,136.50782705229562
13.772727,100.60303,174.44215820484226
13.772727,100.609091,381.0772507213212
13.772727,100.615152,34.282181014124056
13.772727,100.621212,46.73927128490265
13.772727,100.627273,182.14008616040527
13.772727,100.633333,132.66544688424273
13.772727,100.639394,52.84811101323248
13.772727,100.645455,287.96271048114033
13.772727,100.651515,285.3977395886095
13.772727,100.657576,171.244820946016
13.772727,100.663636,195.05326519609739
13.772727,100.669697,364.18961032862137
13.772727,100.675758,197.94144609582816
13.772727,100.681818,253.37291340617315
13.772727,100.687879,128.74010968196646
13.772727,100.693939,121.97379185339075
13.772727,100.7,331.15251412030756
13.772727,100.706061,617.8215415677771
13.772727,100.712121,437.1433914673797
13.772727,100.718182,216.01881775735248
13.772727,100.724242,387.9801884807489
13.772727,100.730303,70.72567510317681
13.772727,100.736364,204.0766946469266
13.772727,100.742424,391.54091782944903
13.772727,100.748485,603.8106962491422
13.772727,100.754545,71.93528546851542
13.772727,100.760606,320.0917945390136
13.772727,100.766667,267.6660804798943
13.772727,100.772727,474.9027674888643
13.772727,100.778788,232.5230032328121
13.772727,100.784848,74.46315372121748
13.772727,100.790909,119.9192859308176
13.772727,100.79697,187.31941797509108
13.772727,100.80303,86.59465669245328
13.772727,100.809091,525.5648292985956
13.772727,100.815152,167.08009269316705
13.772727,100.821212,306.42866896263155
13.772727,100.827273,97.85550138901591
13.772727,100.833333,403.3798260145825
13.772727,100.839394,74.26466573303513
13.772727,100.845455,220.77320533601724
13.772727,100.851515,204.22222910374379
13.772727,100.857576,227.40549486934
13.772727,100.863636,58.06488975219296
13.772727,100.869697,493.60605959513623
13.772727,100.875758,642.724427013475
13.772727,100.881818,65.1148353375477
13.772727,100.887879,159.09066837482905
13.772727,100.893939,54.29884476972423
13.772727,100.9,181.86251096096828
13.777778,100.3,251.8626021278073
13.777778,100.306061,290.21129465655986
13.777778,100.312121,313.9980934086478
13.777778,100.318182,296.5012371103893
13.777778,100.324242,55.37516585849412
13.777778,100.330303,84.75425309229982
13.777778,100.336364,146.502420292005
13.777778,100.342424,46.651481380036785
13.777778,100.348485,90.34901552552911
13.777778,100.354545,79.24114244493357
13.777778,100.360606,164.99202272367634
13.777778,100.366667,74.20376856763109
13.777778,100.372727,8.250734711598838
13.777778,100.378788,38.19717695052538
13.777778,100.384848,186.09397995073812
13.777778,100.390909,618.0415550392597
13.777778,100.39697,508.6578151262375
13.777778,100.40303,399.3559415170339
13.777778,100.409091,295.0683462726053
13.777778,100.415152,182.04943547393745
13.777778,100.421212,74.59660847880187
13.777778,100.427273,25.178300409448816
13.777778,100.433333,146.34833623858785
13.777778,100.439394,411.34767043527563
13.777778,100.445455,5.335190287802229
13.777778,100.451515,182.71142829618304
13.777778,100.457576,43.281788629974166
13.777778,100.463636,22.376120271335523
13.777778,100.469697,10.374092310011733
13.777778,100.475758,79.07559842419155
13.777778,100.481818,48.78276745587899
13.777778,100.487879,265.00139734853036
13.777778,100.493939,176.76148379775387
13.777778,100.5,100.27651534044304
13.777778,100.506061,247.75950248609286
13.777778,100.512121,212.51564972650135
13.777778,100.518182,182.19237375808265
13.777778,100.524242,53.745925457193394
13.777778,100.530303,377.54616171216736
13.777778,100.536364,404.9038220659486
13.777778,100.542424,760.9322075818907
13.777778,100.548485,914.8559033578381
13.777778,100.554545,319.1988237739059
13.777778,100.560606,439.18690910810835
13.777778,100.566667,51.57493203001596
13.777778,100.572727,89.63963423636007
13.777778,100.578788,307.0074897122659
13.777778,100.584848,315.790270558485
13.777778,100.590909,297.9072232376949
13.777778,100.59697,383.5860730118097
13.777778,100.60303,318.8157041651981
13.777778,100.609091,304.59759933658927
13.777778,100.615152,155.61765579591824
13.777778,100.621212,505.9854950489978
13.777778,100.627273,93.4261746576708
13.777778,100.633333,206.55140783677936
13.777778,100.639394,40.70412869698442
13.777778,100.645455,335.54892024440215
13.777778,100.651515,152.2317610392184
13.777778,100.657576,71.24709332963312
13.777778,100.663636,302.3666704725777
13.777778,100.669697,60.566088780341175
13.777778,100.675758,112.95506720883499
13.777778,100.681818,166.2326441942158
13.777778,100.687879,164.87706816492593
13.777778,100.693939,164.75056499791566
13.777778,100.7,48.27336961218198
13.777778,100.706061,56.323767346965035
13.777778,100.712121,187.02590176939168
13.777778,100.718182,22.45264517113031
13.777778,100.724242,141.5382140100796
13.777778,100.730303,277.1171373384374
13.777778,100.736364,166.55605137152904
13.777778,100.742424,250.0663708289876
13.777778,100.748485,606.3678491077804
13.777778,100.754545,26.60273412050941
13.777778,100.760606,57.81685279690596
13.777778,100.766667,218.47784156594943
13.777778,100.772727,445.5663726780076
13.777778,100.778788,310.69962592384456
13.777778,100.784848,258.98456367502
13.777778,100.790909,31.656949783586793
13.777778,100.79697,139.47021045812454
13.777778,100.80303,78.98502387059989
13.777778,100.809091,426.24300079215016
13.777778,100.815152,541.4490120192258
13.777778,100.821212,105.58496903919215
13.777778,100.827273,307.33638591726066
13.777778,100.833333,753.8701138094526
13.777778,100.839394,125.74963915350959
13.777778,100.845455,105.49130596858151
13.777778,100.851515,126.52082913125648
13.777778,100.857576,31.847671467053708
13.777778,100.863636,224.21815884312693
13.777778,100.869697,62.62676113842213
13.777778,100.875758,427.6082084673251
13.777778,100.881818,95.72856328668524
13.777778,100.887879,565.9042287783234
13.777778,100.893939,84.10820962655849
13.777778,100.9,44.11010436664837
13.782828,100.3,96.2094652159429
13.782828,100.306061,99.94753047505998
13.782828,100.312121,85.26344933000127
13.782828,100.318182,283.7944827341174
13.782828,100.324242,31.699921503143187
13.782828,100.330303,135.98377744611136
13.782828,100.336364,173.22438383535948
13.782828,100.342424,343.1987320500523
13.782828,100.348485,399.46582539584836
13.782828,100.354545,78.67092222316896
13.782828,100.360606,516.7374907692704
13.782828,100.366667,63.50605015860543
13.782828,100.372727,153.14383473852433
13.782828,100.378788,179.50974071577363
13.782828,100.384848,158.17713575010222
13.782828,100.390909,63.46572282387926
13.782828,100.39697,80.99492420940082
13.782828,100.40303,158.726628256655
13.782828,100.409091,264.42914676380116
13.782828,100.415152,367.1047587934016
13.782828,100.421212,395.96876704802287
13.782828,100.427273,203.08717065207145
13.782828,100.433333,547.6429235073858
13.782828,100.439394,550.1171913252782
13.782828,100.445455,121.7730517994736
13.782828,100.451515,30.63723185788093
13.782828,100.457576,135.32331590597596
13.782828,100.463636,72.94168991570604
13.782828,100.469697,89.6657005021602
13.782828,100.475758,203.00076058344058
13.782828,100.481818,350.6592094992873
13.782828,100.487879,632.264375691827
13.782828,100.493939,83.0776394239724
13.782828,100.5,20.34516979923666
13.782828,100.506061,115.71225391775221
13.782828,100.512121,35.47154287894841
13.782828,100.518182,315.07838193399255
13.782828,100.524242,223.48410263343177
13.782828,100.530303,485.80970437119345
13.782828,100.536364,212.63358180485207
13.782828,100.542424,831.8401945696653
13.782828,100.548485,938.2454118892605
13.782828,100.554545,338.6543031274878
13.782828,100.560606,165.60459852253217
13.782828,100.566667,151.52810726279006
13.782828,100.572727,241.69936319045766
13.782828,100.578788,190.0467559540458
13.782828,100.584848,155.5873226100839
13.782828,100.590909,106.55863933584557
13.782828,100.59697,528.2337574434026
13.782828,100.60303,438.2049700439119
13.782828,100.609091,238.3052910503173
13.782828,100.615152,214.9317235691638
13.782828,100.621212,620.8508582214575
13.782828,100.627273,46.791895828488876
13.782828,100.633333,505.29104842635235
13.782828,100.639394,347.9118896710041
13.782828,100.645455,314.21812814665867
13.782828,100.651515,93.99514072119113
13.782828,100.657576,111.89697081341241
13.782828,100.663636,139.66543170125976
13.782828,100.669697,105.855400817625
13.782828,100.675758,139.00534818778527
13.782828,100.681818,147.10535844115049
13.782828,100.687879,451.53329697654846
13.782828,100.693939,323.17697232046527
13.782828,100.7,89.1763140914575
13.782828,100.706061,131.58128774123483
13.782828,100.712121,272.11005877729696
13.782828,100.718182,285.7778429335567
13.782828,100.724242,361.69917562758303
13.782828,100.730303,755.2137602696394
13.782828,100.736364,281.16214817863676
13.782828,100.742424,92.30865572593012
13.782828,100.748485,600.5273801482267
13.782828,100.754545,78.12240669789908
13.782828,100.760606,444.9077691448558
13.782828,100.766667,135.11254315796938
13.782828,100.772727,36.75522081362496
13.782828,100.778788,64.30613007999754
13.782828,100.784848,270.82413165876756
13.782828,100.790909,329.9371414071908
13.782828,100.79697,46.732736614629374
13.782828,100.80303,131.0794002114064
13.782828,100.809091,143.6188930361964
13.782828,100.815152,52.70771714192369
13.782828,100.821212,203.14213630270723
13.782828,100.827273,109.56499692538371
13.782828,100.833333,566.647215192881
13.782828,100.839394,207.75589208747078
13.782828,100.845455,86.16069120270545
13.782828,100.851515,392.21821487263304
13.782828,100.857576,60.44792956664519
13.782828,100.863636,556.6996785790967
13.782828,100.869697,451.0197974911623
13.782828,100.875758,125.17348529250494
13.782828,100.881818,34.940659761381966
13.782828,100.887879,681.8553440852395
13.782828,100.893939,475.93829987525174
13.782828,100.9,50.93053996705864
13.787879,100.3,189.04046372349478
13.787879,100.306061,420.2391249149586
13.787879,100.312121,64.93422606325358
13.787879,100.318182,170.3930455411893
13.787879,100.324242,15.156834274683316
13.787879,100.330303,349.36186861660343
13.787879,100.336364,84.06174479072058
13.787879,100.342424,687.6622180461834
13.787879,100.348485,479.7007652854558
13.787879,100.354545,144.33331060915188
13.787879,100.360606,45.07448386244811
13.787879,100.366667,329.3428687531364
13.787879,100.372727,298.06767226819403
13.787879,100.378788,358.506022842208
13.787879,100.384848,104.87002563573945
13.787879,100.390909,114.15667999568615
13.787879,100.39697,220.7675195090108
13.787879,100.40303,410.51852541369453
13.787879,100.409091,621.6450296217903
13.787879,100.415152,718.5744781676649
13.787879,100.421212,129.851032856899
13.787879,100.427273,467.5263094595681
13.787879,100.433333,1062.7199784650056
13.787879,100.439394,487.9980843701104
13.787879,100.445455,93.7173487638384
13.787879,100.451515,150.2845149863805
13.787879,100.457576,383.40287799436663
13.787879,100.463636,228.8896109264487
13.787879,100.469697,316.86531081733096
13.787879,100.475758,91.96221268157883
13.787879,100.481818,69.35028098317136
13.787879,100.487879,317.24134966388476
13.787879,100.493939,158.2703898464645
13.787879,100.5,36.53704197760293
13.787879,100.506061,37.20358534670553
13.787879,100.512121,143.583366009418
13.787879,100.518182,333.2521178514006
13.787879,100.524242,214.95310459024805
13.787879,100.530303,244.4162813961559
13.787879,100.536364,68.84965163603208
13.787879,100.542424,634.7214021485241
13.787879,100.548485,943.3212335607938
13.787879,100.554545,616.93719004341
13.787879,100.560606,18.596654883067714
13.787879,100.566667,284.02390497421055
13.787879,100.572727,234.9725190577316
13.787879,100.578788,190.84984194991884
13.787879,100.584848,405.4872601525885
13.787879,100.590909,124.3977505523899
13.787879,100.59697,770.4340517392383
13.787879,100.60303,520.2110108527988
13.787879,100.609091,209.72905823328824
13.787879,100.615152,185.93000350224366
13.787879,100.621212,518.7269231916156
13.787879,100.627273,51.986140841919365
13.787879,100.633333,40.01577445088481
13.787879,100.639394,194.19953693752373
13.787879,100.645455,218.21127389364767
13.787879,100.651515,65.17466671979115
13.787879,100.657576,325.66097884391206
13.787879,100.663636,108.08819805699703
13.787879,100.669697,171.83663425803223
13.787879,100.675758,101.42735649014139
13.787879,100.681818,46.85656098561148
13.787879,100.687879,67.19076385043968
13.787879,100.693939,364.75720251139353
13.787879,100.7,135.08599209217186
13.787879,100.706061,154.43708015923383
13.787879,100.712121,181.5586951152969
13.787879,100.718182,138.1332147845232
13.787879,100.724242,127.07881349382774
13.787879,100.730303,585.8442450108984
13.787879,100.736364,113.44264273517116
13.787879,100.742424,102.30759932211532
13.787879,100.748485,599.6550840658109
13.787879,100.754545,80.9822426579332
13.787879,100.760606,750.9096049231741
13.787879,100.766667,220.24917665987292
13.787879,100.772727,224.56672664620643
13.787879,100.778788,425.8442444468585
13.787879,100.784848,725.2611113221406
13.787879,100.790909,426.3018331192355
13.787879,100.79697,133.15681292486897
13.787879,100.80303,691.2862522813765
13.787879,100.809091,511.63018662757014
13.787879,100.815152,159.5293052128513
13.787879,100.821212,700.237551949928
13.787879,100.827273,312.45144389873036
13.787879,100.833333,179.04220989635732
13.787879,100.839394,49.53102182856231
13.787879,100.845455,433.86412239606193
13.787879,100.851515,206.96220896361064
13.787879,100.857576,235.058103899856
13.787879,100.863636,328.0959758447679
13.787879,100.869697,709.9253562635239
13.787879,100.875758,332.61741534756237
13.787879,100.881818,113.75404076562998
13.787879,100.887879,451.79728320058246
13.787879,100.893939,827.3591923542775
13.787879,100.9,417.93861070890756
13.792929,100.3,297.5584766091028
13.792929,100.306061,73.74923787232477
13.792929,100.312121,164.08613086811135
13.792929,100.318182,189.5630393938044
13.792929,100.324242,298.99640082127826
13.792929,100.330303,97.21579678999605
13.792929,100.336364,168.20881103277546
13.792929,100.342424,358.6464085857827
13.792929,100.348485,363.12587839316785
13.792929,100.354545,277.1665535510069
13.792929,100.360606,601.5119719797206
13.792929,100.366667,255.88293910134092
13.792929,100.372727,178.4860685402468
13.792929,100.378788,68.65536254599223
13.792929,100.384848,35.819041499431606
13.792929,100.390909,227.91771659273303
13.792929,100.39697,318.307362305459
13.792929,100.40303,124.29419632536722
13.792929,100.409091,81.2464366081442
13.792929,100.415152,283.161434795743
13.792929,100.421212,143.497980284377
13.792929,100.427273,735.1069756806306
13.792929,100.433333,793.2914849348793
13.792929,100.439394,601.4689409990805
13.792929,100.445455,87.41872916537206
13.792929,100.451515,439.7235431206923
13.792929,100.457576,15.498086980177352
13.792929,100.463636,284.78217376252576
13.792929,100.469697,127.53357520248679
13.792929,100.475758,205.495564885934
13.792929,100.481818,194.26660675895732
13.792929,100.487879,173.47718954167266
13.792929,100.493939,113.16121354848221
13.792929,100.5,102.01278612859329
13.792929,100.506061,32.18424652556026
13.792929,100.512121,12.738067958675412
13.792929,100.518182,98.36391671571792
13.792929,100.524242,89.65186523156957
13.792929,100.530303,54.32631564151609
13.792929,100.536364,132.95682256369597
13.792929,100.542424,393.31546686975184
13.792929,100.548485,397.1705544956413
13.792929,100.554545,296.8265942243403
13.792929,100.560606,59.117742410081156
13.792929,100.566667,157.7834215756061
13.792929,100.572727,288.942059047302
13.792929,100.578788,213.1014027702884
13.792929,100.584848,504.2941177141324
13.792929,100.590909,170.42980643188258
13.792929,100.59697,844.7343330363833
13.792929,100.60303,807.5142624051084
13.792929,100.609091,300.6615287385588
13.792929,100.615152,321.75218998403767
13.792929,100.621212,411.96865963679
13.792929,100.627273,250.89527938552513
13.792929,100.633333,294.34356313758127
13.792929,100.639394,106.72553315201108
13.792929,100.645455,513.5530154388339
13.792929,100.651515,433.4100513753267
13.792929,100.657576,90.45226231598981
13.792929,100.663636,98.69851929143321
13.792929,100.669697,79.3894437269484
13.792929,100.675758,180.85804928985615
13.792929,100.681818,416.4399262492622
13.792929,100.687879,155.99558576228958
13.792929,100.693939,47.28884737177889
13.792929,100.7,180.2135718876293
13.792929,100.706061,330.0253351025128
13.792929,100.712121,140.92105907386548
13.792929,100.718182,342.61565260037344
13.792929,100.724242,248.613775495828
13.792929,100.730303,148.41043165857138
13.792929,100.736364,95.78156326036193
13.792929,100.742424,131.340697139902
13.792929,100.748485,599.1987095274739
13.792929,100.754545,76.5062377362618
13.792929,100.760606,750.149774816517
13.792929,100.766667,267.3493293035711
13.792929,100.772727,161.41396813898723
13.792929,100.778788,95.21695210294459
13.792929,100.784848,637.4607221583391
13.792929,100.790909,333.0158629405354
13.792929,100.79697,140.37092787630763
13.792929,100.80303,566.5782576213926
13.792929,100.809091,533.236679378066
13.792929,100.815152,107.48161892946895
13.792929,100.821212,650.5456263681031
13.792929,100.827273,124.93612964333764
13.792929,100.833333,162.83144101174398
13.792929,100.839394,366.57960772536916
13.792929,100.845455,104.04619662844608
13.792929,100.851515,355.809772083979
13.792929,100.857576,526.787777227332
13.792929,100.863636,44.68533168717788
13.792929,100.869697,164.43510385967065
13.792929,100.875758,528.18182499739
13.792929,100.881818,184.21872293256976
13.792929,100.887879,423.448911856362
13.792929,100.893939,593.7131204665743
13.792929,100.9,718.5810801281806
13.79798,100.3,664.0438186360717
13.79798,100.306061,225.312079573886
13.79798,100.312121,459.81162977226904
13.79798,100.318182,245.93179417351064
13.79798,100.324242,87.10012859240253
13.79798,100.330303,296.48832836612956
13.79798,100.336364,374.9694449362678
13.79798,100.342424,200.79559885799594
13.79798,100.348485,31.170733057859266
13.79798,100.354545,120.4719687821262
13.79798,100.360606,245.5448595744102
13.79798,100.366667,237.21687306862296
13.79798,100.372727,403.1748757241319
13.79798,100.378788,244.75110029575205
13.79798,100.384848,373.90206409026706
13.79798,100.390909,334.3615349380408
13.79798,100.39697,29.450997271072016
13.79798,100.40303,103.23764824938753
13.79798,100.409091,379.4599110742893
13.79798,100.415152,192.34324332764498
13.79798,100.421212,409.69888992476007
13.79798,100.427273,289.9527989018186
13.79798,100.433333,243.7052020041261
13.79798,100.439394,179.6671555427848
13.79798,100.445455,69.6711683410244
13.79798,100.451515,115.1328492512543
13.79798,100.457576,145.62954772276632
13.79798,100.463636,30.027896811091363
13.79798,100.469697,34.492796151714536
13.79798,100.475758,193.05481729396962
13.79798,100.481818,312.21490767018446
13.79798,100.487879,301.81831028301536
13.79798,100.493939,62.12769598995424
13.79798,100.5,40.47208347587397
13.79798,100.506061,76.58436887750436
13.79798,100.512121,60.06411489184826
13.79798,100.518182,243.37690043913307
13.79798,100.524242,160.9704155811086
13.79798,100.530303,57.16293381304757
13.79798,100.536364,69.00690255858947
13.79798,100.542424,89.43533945344767
13.79798,100.548485,182.16737893036193
13.79798,100.554545,255.60770276655748
13.79798,100.560606,20.887610302712453
13.79798,100.566667,48.23760726089114
13.79798,100.572727,200.716366508864
13.79798,100.578788,103.57522921574298
13.79798,100.584848,129.10528143120013
13.79798,100.590909,202.83285088452158
13.79798,100.59697,298.4771568238142
13.79798,100.60303,249.8139917992552
13.79798,100.609091,150.4270327490446
13.79798,100.615152,166.84513590432618
13.79798,100.621212,195.38265352379614
13.79798,100.627273,23.058059079262932
13.79798,100.633333,674.0077751523672
13.79798,100.639394,98.96916291778577
13.79798,100.645455,596.1420897193743
13.79798,100.651515,179.39828090860127
13.79798,100.657576,362.3284162514542
13.79798,100.663636,5.36857940168279
13.79798,100.669697,274.5860019624467
13.79798,100.675758,306.7407460370088
13.79798,100.681818,96.7107291822225
13.79798,100.687879,37.30321074727937
13.79798,100.693939,269.20334231968866
13.79798,100.7,306.5572079550471
13.79798,100.706061,16.867951945259332
13.79798,100.712121,354.60589834160066
13.79798,100.718182,187.6963354229632
13.79798,100.724242,450.268330443046
13.79798,100.730303,335.6302615245446
13.79798,100.736364,107.04644649409737
13.79798,100.742424,264.5447999610623
13.79798,100.748485,110.40657944112951
13.79798,100.754545,173.64024744895693
13.79798,100.760606,620.8714705034714
13.79798,100.766667,212.34063098597267
13.79798,100.772727,61.48655172191349
13.79798,100.778788,171.69538638089534
13.79798,100.784848,158.40201940475998
13.79798,100.790909,71.48274572716501
13.79798,100.79697,43.377370355277456
13.79798,100.80303,43.48930619688266
13.79798,100.809091,33.57626192761982
13.79798,100.815152,116.61058206314176
13.79798,100.821212,155.32316883482733
13.79798,100.827273,259.65234891315913
13.79798,100.833333,511.10142697250757
13.79798,100.839394,42.71493603847084
13.79798,100.845455,405.97335182681826
13.79798,100.851515,488.50205020485396
13.79798,100.857576,424.79694219694625
13.79798,100.863636,372.0486553960174
13.79798,100.869697,272.91518082055893
13.79798,100.875758,60.5554688354062
13.79798,100.881818,215.04787256316675
13.79798,100.887879,45.564101441450156
13.79798,100.893939,81.6279281552304
13.79798,100.9,163.58050380089267
13.80303,100.3,119.2959054345156
13.80303,100.306061,221.2670315530016
13.80303,100.312121,445.80873438529716
13.80303,100.318182,212.57431832904922
13.80303,100.324242,138.72920868514302
13.80303,100.330303,187.85746068326128
13.80303,100.336364,31.88285840273342
13.80303,100.342424,97.46636887571364
13.80303,100.348485,27.061260064849208
13.80303,100.354545,293.9181274867154
13.80303,100.360606,311.66832302880687
13.80303,100.366667,149.08061887989655
13.80303,100.372727,117.08779262876685
13.80303,100.378788,184.66089691738688
13.80303,100.384848,310.26231154477597
13.80303,100.390909,453.5243904370266
13.80303,100.39697,113.04017615093075
13.80303,100.40303,238.91988681224706
13.80303,100.409091,200.29730511696948
13.80303,100.415152,92.20808700154869
13.80303,100.421212,329.35969242874796
13.80303,100.427273,21.75357153131628
13.80303,100.433333,337.44334282579365
13.80303,100.439394,52.494586383307244
13.80303,100.445455,76.77341480836135
13.80303,100.451515,181.90381284209795
13.80303,100.457576,30.93177390786767
13.80303,100.463636,160.79055906068177
13.80303,100.469697,187.54460735596322
13.80303,100.475758,281.21580865418287
13.80303,100.481818,27.154653849404678
13.80303,100.487879,140.74168889614447
13.80303,100.493939,491.44503830109346
13.80303,100.5,175.53246854750117
13.80303,100.506061,69.47922470476591
13.80303,100.512121,134.03210966141464
13.80303,100.518182,104.84599191503197
13.80303,100.524242,225.67091322235729
13.80303,100.530303,223.86060909611845
13.80303,100.536364,429.4923204324602
13.80303,100.542424,417.1580067466158
13.80303,100.548485,735.3733217411742
13.80303,100.554545,687.4681591850879
13.80303,100.560606,18.132883328092326
13.80303,100.566667,104.23368352129275
13.80303,100.572727,304.0846602377922
13.80303,100.578788,155.67529867564167
13.80303,100.584848,37.606059394875075
13.80303,100.590909,59.93221612296062
13.80303,100.59697,210.187293786321
13.80303,100.60303,219.18403124901417
13.80303,100.609091,316.2973069613753
13.80303,100.615152,373.8728724742275
13.80303,100.621212,213.29262254280414
13.80303,100.627273,128.6765137898644
13.80303,100.633333,567.6715946636866
13.80303,100.639394,28.894548663429322
13.80303,100.645455,486.7337441916528
13.80303,100.651515,119.79226302647871
13.80303,100.657576,126.00056863242247
13.80303,100.663636,102.97145129612998
13.80303,100.669697,16.55275995696486
13.80303,100.675758,344.9323955664265
13.80303,100.681818,137.29633595596488
13.80303,100.687879,236.88020515745316
13.80303,100.693939,63.789706311488786
13.80303,100.7,43.20577590493257
13.80303,100.706061,250.26277620574044
13.80303,100.712121,155.9939377905477
13.80303,100.718182,55.57780518790814
13.80303,100.724242,627.1984467430128
13.80303,100.730303,241.8173561414433
13.80303,100.736364,427.8947048416382
13.80303,100.742424,324.66970682197496
13.80303,100.748485,460.1039775294175
13.80303,100.754545,223.85967329292262
13.80303,100.760606,143.32212054229998
13.80303,100.766667,209.2489371692953
13.80303,100.772727,114.29372724438103
13.80303,100.778788,450.50273229201736
13.80303,100.784848,197.41254282200995
13.80303,100.790909,349.4371293546295
13.80303,100.79697,410.9323077474857
13.80303,100.80303,5.096778632364655
13.80303,100.809091,485.88464698009244
13.80303,100.815152,347.4230558946333
13.80303,100.821212,30.386828544732843
13.80303,100.827273,241.61814619097103
13.80303,100.833333,207.02978456304848
13.80303,100.839394,61.01047959533089
13.80303,100.845455,142.38385633475102
13.80303,100.851515,97.55146969115168
13.80303,100.857576,149.9376927508393
13.80303,100.863636,174.50067716600017
13.80303,100.869697,217.37792318484458
13.80303,100.875758,104.2857797417956
13.80303,100.881818,157.05720032799113
13.80303,100.887879,127.48744184452526
13.80303,100.893939,300.05440124004474
13.80303,100.9,306.4118347191332
13.808081,100.3,278.0807024768119
13.808081,100.306061,335.474154426905
13.808081,100.312121,510.08180132707406
13.808081,100.318182,532.5966112651936
13.808081,100.324242,323.534808795444
13.808081,100.330303,429.5350726810021
13.808081,100.336364,391.8504327993081
13.808081,100.342424,388.332295416523
13.808081,100.348485,183.51683036034908
13.808081,100.354545,229.13239947807952
13.808081,100.360606,85.97279058659821
13.808081,100.366667,86.1841517732788
13.808081,100.372727,123.15094176087452
13.808081,100.378788,419.49329520153066
13.808081,100.384848,204.36606942039313
13.808081,100.390909,102.07568359965545
13.808081,100.39697,79.53307629802389
13.808081,100.40303,228.42871188079607
13.808081,100.409091,249.67333952372033
13.808081,100.415152,147.96528188732634
13.808081,100.421212,112.78129389704365
13.808081,100.427273,229.1848560400845
13.808081,100.433333,182.5840468251997
13.808081,100.439394,379.58801961482567
13.808081,100.445455,50.34126352407558
13.808081,100.451515,313.1407377023582
13.808081,100.457576,108.804765372264
13.808081,100.463636,210.00233339915835
13.808081,100.469697,82.0890270659127
13.808081,100.475758,58.40491084773378
13.808081,100.481818,108.95521018604562
13.808081,100.487879,98.93538492960836
13.808081,100.493939,102.45287682172557
13.808081,100.5,230.2983438263421
13.808081,100.506061,397.13163301021365
13.808081,100.512121,130.79941024576914
13.808081,100.518182,67.39509730937678
13.808081,100.524242,64.94608482193097
13.808081,100.530303,147.44835204656465
13.808081,100.536364,251.11039763183476
13.808081,100.542424,186.2238196300636
13.808081,100.548485,813.6952262084119
13.808081,100.554545,630.7764560867586
13.808081,100.560606,41.138951760160644
13.808081,100.566667,21.68965290308761
13.808081,100.572727,656.6863643339399
13.808081,100.578788,680.7935479203462
13.808081,100.584848,435.0062566319149
13.808081,100.590909,240.73912480417792
13.808081,100.59697,349.5350607818323
13.808081,100.60303,242.58222112315457
13.808081,100.609091,367.35219435441337
13.808081,100.615152,524.3714620287667
13.808081,100.621212,14.338292568871962
13.808081,100.627273,447.0769580105893
13.808081,100.633333,160.7508233652705
13.808081,100.639394,102.81924325416813
13.808081,100.645455,141.05997817917532
13.808081,100.651515,48.88568717816373
13.808081,100.657576,199.04518054247006
13.808081,100.663636,152.22802703283642
13.808081,100.669697,74.02820677723818
13.808081,100.675758,115.05634221276483
13.808081,100.681818,92.79333725598333
13.808081,100.687879,16.77158365662872
13.808081,100.693939,129.69548085232216
13.808081,100.7,122.34619725590093
13.808081,100.706061,23.05978954512678
13.808081,100.712121,63.89553307839986
13.808081,100.718182,71.01783705798358
13.808081,100.724242,102.76609127522227
13.808081,100.730303,52.79983056694588
13.808081,100.736364,595.201476459658
13.808081,100.742424,870.6618748507432
13.808081,100.748485,566.5824910199397
13.808081,100.754545,433.9853117316749
13.808081,100.760606,178.34492985350929
13.808081,100.766667,228.46983987476145
13.808081,100.772727,305.43864104836393
13.808081,100.778788,386.210655412806
13.808081,100.784848,39.911101484379614
13.808081,100.790909,681.4921230673722
13.808081,100.79697,544.0146460672302
13.808081,100.80303,5.903456092303884
13.808081,100.809091,93.50127234401005
13.808081,100.815152,596.9772447849164
13.808081,100.821212,47.40913353985277
13.808081,100.827273,192.43370752102936
13.808081,100.833333,299.52773996122573
13.808081,100.839394,506.7274644378005
13.808081,100.845455,60.0545813397677
13.808081,100.851515,556.6213075765418
13.808081,100.857576,683.6503381248438
13.808081,100.863636,258.4303066663017
13.808081,100.869697,162.97807821989167
13.808081,100.875758,141.366496994348
13.808081,100.881818,124.82822273654115
13.808081,100.887879,435.8443989814373
13.808081,100.893939,98.61413817068718
13.808081,100.9,580.0535285542849
13.813131,100.3,826.8096577629176
13.813131,100.306061,875.4039171714356
13.813131,100.312121,964.1797891800533
13.813131,100.318182,588.8921247130876
13.813131,100.324242,97.79231057369411
13.813131,100.330303,41.45391789564064
13.813131,100.336364,182.66777725415395
13.813131,100.342424,178.6739977249087
13.813131,100.348485,173.88708877985138
13.813131,100.354545,211.39159110731865
13.813131,100.360606,91.97684160298995
13.813131,100.366667,310.78611648919895
13.813131,100.372727,40.812423151574954
13.813131,100.378788,203.73075750921709
13.813131,100.384848,358.96923896060184
13.813131,100.390909,524.7580862181558
13.813131,100.39697,438.9835039066766
13.813131,100.40303,121.02096138005732
13.813131,100.409091,15.772566996398107
13.813131,100.415152,517.309810306082
13.813131,100.421212,20.082924008535965
13.813131,100.427273,218.9631275395408
13.813131,100.433333,162.3383208829986
