lat,lon,elevation_m
13.757576,100.40303,4.0
13.757576,100.409091,7.0
13.757576,100.415152,4.0
13.757576,100.421212,9.0
13.757576,100.427273,5.0
13.757576,100.433333,8.0
13.757576,100.439394,7.0
13.757576,100.445455,6.0
13.757576,100.451515,7.0
13.757576,100.457576,7.0
13.757576,100.463636,9.0
13.757576,100.469697,8.0
13.757576,100.475758,8.0
13.757576,100.481818,6.0
13.757576,100.487879,5.0
13.757576,100.493939,8.0
13.757576,100.5,15.0
13.757576,100.506061,13.0
13.757576,100.512121,8.0
13.757576,100.518182,6.0
13.757576,100.524242,14.0
13.757576,100.530303,8.0
13.757576,100.536364,12.0
13.757576,100.542424,8.0
13.757576,100.548485,3.0
13.757576,100.554545,6.0
13.757576,100.560606,4.0
13.757576,100.566667,2.0
13.757576,100.572727,5.0
13.757576,100.578788,2.0
13.757576,100.584848,9.0
13.757576,100.590909,4.0
13.757576,100.59697,3.0
13.757576,100.60303,5.0
13.757576,100.609091,7.0
13.757576,100.615152,9.0
13.757576,100.621212,5.0
13.757576,100.627273,2.0
13.757576,100.633333,3.0
13.757576,100.639394,6.0
13.757576,100.645455,9.0
13.757576,100.651515,7.0
13.757576,100.657576,2.0
13.757576,100.663636,4.0
13.757576,100.669697,3.0
13.757576,100.675758,6.0
13.757576,100.681818,2.0
13.757576,100.687879,1.0
13.757576,100.693939,2.0
13.757576,100.7,-1.0
13.757576,100.706061,-1.0
13.757576,100.712121,5.0
13.757576,100.718182,2.0
13.757576,100.724242,5.0
13.757576,100.730303,7.0
13.757576,100.736364,2.0
13.757576,100.742424,3.0
13.757576,100.748485,5.0
13.757576,100.754545,5.0
13.757576,100.760606,5.0
13.757576,100.766667,6.0
13.757576,100.772727,2.0
13.757576,100.778788,4.0
13.757576,100.784848,6.0
13.757576,100.790909,11.0
13.757576,100.79697,5.0
13.757576,100.80303,5.0
13.757576,100.809091,2.0
13.757576,100.815152,3.0
13.757576,100.821212,2.0
13.757576,100.827273,4.0
13.757576,100.833333,2.0
13.757576,100.839394,4.0
13.757576,100.845455,-1.0
13.757576,100.851515,3.0
13.757576,100.857576,3.0
13.757576,100.863636,1.0
13.757576,100.869697,5.0
13.757576,100.875758,3.0
13.757576,100.881818,1.0
13.757576,100.887879,5.0
13.757576,100.893939,1.0
13.757576,100.9,9.0
13.762626,100.3,2.0
13.762626,100.306061,1.0
13.762626,100.312121,6.0
13.762626,100.318182,6.0
13.762626,100.324242,4.0
13.762626,100.330303,7.0
13.762626,100.336364,4.0
13.762626,100.342424,4.0
13.762626,100.348485,6.0
13.762626,100.354545,3.0
13.762626,100.360606,8.0
13.762626,100.366667,4.0
13.762626,100.372727,3.0
13.762626,100.378788,6.0
13.762626,100.384848,4.0
13.762626,100.390909,6.0
13.762626,100.39697,7.0
13.762626,100.40303,1.0
13.762626,100.409091,5.0
13.762626,100.415152,5.0
13.762626,100.421212,7.0
13.762626,100.427273,5.0
13.762626,100.433333,6.0
13.762626,100.439394,6.0
13.762626,100.445455,11.0
13.762626,100.451515,8.0
13.762626,100.457576,3.0
13.762626,100.463636,9.0
13.762626,100.469697,10.0
13.762626,100.475758,12.0
13.762626,100.481818,6.0
13.762626,100.487879,7.0
13.762626,100.493939,12.0
13.762626,100.5,8.0
13.762626,100.506061,21.0
13.762626,100.512121,5.0
13.762626,100.518182,-4.0
13.762626,100.524242,10.0
13.762626,100.530303,9.0
13.762626,100.536364,12.0
13.762626,100.542424,10.0
13.762626,100.548485,12.0
13.762626,100.554545,8.0
13.762626,100.560606,13.0
13.762626,100.566667,9.0
13.762626,100.572727,6.0
13.762626,100.578788,3.0
13.762626,100.584848,2.0
13.762626,100.590909,5.0
13.762626,100.59697,7.0
13.762626,100.60303,6.0
13.762626,100.609091,5.0
13.762626,100.615152,8.0
13.762626,100.621212,6.0
13.762626,100.627273,6.0
13.762626,100.633333,8.0
13.762626,100.639394,8.0
13.762626,100.645455,6.0
13.762626,100.651515,11.0
13.762626,100.657576,2.0
13.762626,100.663636,10.0
13.762626,100.669697,6.0
13.762626,100.675758,2.0
13.762626,100.681818,5.0
13.762626,100.687879,2.0
13.762626,100.693939,2.0
13.762626,100.7,7.0
13.762626,100.706061,3.0
13.762626,100.712121,2.0
13.762626,100.718182,-2.0
13.762626,100.724242,2.0
13.762626,100.730303,2.0
13.762626,100.736364,4.0
13.762626,100.742424,1.0
13.762626,100.748485,9.0
13.762626,100.754545,2.0
13.762626,100.760606,4.0
13.762626,100.766667,5.0
13.762626,100.772727,7.0
13.762626,100.778788,3.0
13.762626,100.784848,4.0
13.762626,100.790909,5.0
13.762626,100.79697,3.0
13.762626,100.80303,4.0
13.762626,100.809091,2.0
13.762626,100.815152,2.0
13.762626,100.821212,5.0
13.762626,100.827273,3.0
13.762626,100.833333,5.0
13.762626,100.839394,1.0
13.762626,100.845455,8.0
13.762626,100.851515,2.0
13.762626,100.857576,3.0
13.762626,100.863636,4.0
13.762626,100.869697,5.0
13.762626,100.875758,2.0
13.762626,100.881818,6.0
13.762626,100.887879,5.0
13.762626,100.893939,6.0
13.762626,100.9,1.0
13.767677,100.3,2.0
13.767677,100.306061,4.0
13.767677,100.312121,4.0
13.767677,100.318182,8.0
13.767677,100.324242,5.0
13.767677,100.330303,6.0
13.767677,100.336364,6.0
13.767677,100.342424,4.0
13.767677,100.348485,5.0
13.767677,100.354545,4.0
13.767677,100.360606,4.0
13.767677,100.366667,8.0
13.767677,100.372727,5.0
13.767677,100.378788,5.0
13.767677,100.384848,4.0
13.767677,100.390909,4.0
13.767677,100.39697,9.0
13.767677,100.40303,4.0
13.767677,100.409091,4.0
13.767677,100.415152,8.0
13.767677,100.421212,6.0
13.767677,100.427273,16.0
13.767677,100.433333,7.0
13.767677,100.439394,7.0
13.767677,100.445455,8.0
13.767677,100.451515,9.0
13.767677,100.457576,8.0
13.767677,100.463636,7.0
13.767677,100.469697,6.0
13.767677,100.475758,11.0
13.767677,100.481818,17.0
13.767677,100.487879,8.0
13.767677,100.493939,8.0
13.767677,100.5,13.0
13.767677,100.506061,8.0
13.767677,100.512121,6.0
13.767677,100.518182,8.0
13.767677,100.524242,7.0
13.767677,100.530303,13.0
13.767677,100.536364,6.0
13.767677,100.542424,6.0
13.767677,100.548485,4.0
13.767677,100.554545,7.0
13.767677,100.560606,8.0
13.767677,100.566667,8.0
13.767677,100.572727,8.0
13.767677,100.578788,1.0
13.767677,100.584848,4.0
13.767677,100.590909,1.0
13.767677,100.59697,7.0
13.767677,100.60303,11.0
13.767677,100.609091,7.0
13.767677,100.615152,8.0
13.767677,100.621212,5.0
13.767677,100.627273,7.0
13.767677,100.633333,5.0
13.767677,100.639394,2.0
13.767677,100.645455,5.0
13.767677,100.651515,24.0
13.767677,100.657576,4.0
13.767677,100.663636,9.0
13.767677,100.669697,2.0
13.767677,100.675758,3.0
13.767677,100.681818,7.0
13.767677,100.687879,4.0
13.767677,100.693939,2.0
13.767677,100.7,8.0
13.767677,100.706061,1.0
13.767677,100.712121,2.0
13.767677,100.718182,4.0
13.767677,100.724242,8.0
13.767677,100.730303,6.0
13.767677,100.736364,6.0
13.767677,100.742424,3.0
13.767677,100.748485,3.0
13.767677,100.754545,5.0
13.767677,100.760606,5.0
13.767677,100.766667,2.0
13.767677,100.772727,3.0
13.767677,100.778788,2.0
13.767677,100.784848,6.0
13.767677,100.790909,4.0
13.767677,100.79697,14.0
13.767677,100.80303,6.0
13.767677,100.809091,8.0
13.767677,100.815152,6.0
13.767677,100.821212,2.0
13.767677,100.827273,5.0
13.767677,100.833333,4.0
13.767677,100.839394,3.0
13.767677,100.845455,3.0
13.767677,100.851515,1.0
13.767677,100.857576,4.0
13.767677,100.863636,1.0
13.767677,100.869697,4.0
13.767677,100.875758,3.0
13.767677,100.881818,7.0
13.767677,100.887879,2.0
13.767677,100.893939,7.0
13.767677,100.9,5.0
13.772727,100.3,4.0
13.772727,100.306061,5.0
13.772727,100.312121,7.0
13.772727,100.318182,7.0
13.772727,100.324242,8.0
13.772727,100.330303,4.0
13.772727,100.336364,3.0
13.772727,100.342424,5.0
13.772727,100.348485,5.0
13.772727,100.354545,2.0
13.772727,100.360606,4.0
13.772727,100.366667,6.0
13.772727,100.372727,7.0
13.772727,100.378788,6.0
13.772727,100.384848,4.0
13.772727,100.390909,4.0
13.772727,100.39697,4.0
13.772727,100.40303,6.0
13.772727,100.409091,7.0
13.772727,100.415152,7.0
13.772727,100.421212,7.0
13.772727,100.427273,6.0
13.772727,100.433333,8.0
13.772727,100.439394,9.0
13.772727,100.445455,8.0
13.772727,100.451515,6.0
13.772727,100.457576,7.0
13.772727,100.463636,7.0
13.772727,100.469697,7.0
13.772727,100.475758,6.0
13.772727,100.481818,6.0
13.772727,100.487879,6.0
13.772727,100.493939,9.0
13.772727,100.5,5.0
13.772727,100.506061,8.0
13.772727,100.512121,9.0
13.772727,100.518182,6.0
13.772727,100.524242,7.0
13.772727,100.530303,7.0
13.772727,100.536364,8.0
13.772727,100.542424,12.0
13.772727,100.548485,7.0
13.772727,100.554545,6.0
13.772727,100.560606,9.0
13.772727,100.566667,8.0
13.772727,100.572727,16.0
13.772727,100.578788,8.0
13.772727,100.584848,10.0
13.772727,100.590909,7.0
13.772727,100.59697,6.0
13.772727,100.60303,5.0
13.772727,100.609091,7.0
13.772727,100.615152,19.0
13.772727,100.621212,6.0
13.772727,100.627273,2.0
13.772727,100.633333,5.0
13.772727,100.639394,6.0
13.772727,100.645455,10.0
13.772727,100.651515,7.0
13.772727,100.657576,8.0
13.772727,100.663636,-1.0
13.772727,100.669697,7.0
13.772727,100.675758,5.0
13.772727,100.681818,6.0
13.772727,100.687879,5.0
13.772727,100.693939,5.0
13.772727,100.7,8.0
13.772727,100.706061,2.0
13.772727,100.712121,3.0
13.772727,100.718182,1.0
13.772727,100.724242,1.0
13.772727,100.730303,5.0
13.772727,100.736364,7.0
13.772727,100.742424,4.0
13.772727,100.748485,4.0
13.772727,100.754545,2.0
13.772727,100.760606,3.0
13.772727,100.766667,2.0
13.772727,100.772727,3.0
13.772727,100.778788,4.0
13.772727,100.784848,2.0
13.772727,100.790909,4.0
13.772727,100.79697,2.0
13.772727,100.80303,3.0
13.772727,100.809091,1.0
13.772727,100.815152,4.0
13.772727,100.821212,1.0
13.772727,100.827273,7.0
13.772727,100.833333,-5.0
13.772727,100.839394,3.0
13.772727,100.845455,3.0
13.772727,100.851515,4.0
13.772727,100.857576,4.0
13.772727,100.863636,5.0
13.772727,100.869697,8.0
13.772727,100.875758,2.0
13.772727,100.881818,1.0
13.772727,100.887879,1.0
13.772727,100.893939,5.0
13.772727,100.9,3.0
13.777778,100.3,2.0
13.777778,100.306061,5.0
13.777778,100.312121,13.0
13.777778,100.318182,11.0
13.777778,100.324242,6.0
13.777778,100.330303,3.0
13.777778,100.336364,5.0
13.777778,100.342424,6.0
13.777778,100.348485,3.0
13.777778,100.354545,4.0
13.777778,100.360606,3.0
13.777778,100.366667,6.0
13.777778,100.372727,2.0
13.777778,100.378788,3.0
13.777778,100.384848,4.0
13.777778,100.390909,8.0
13.777778,100.39697,3.0
13.777778,100.40303,9.0
13.777778,100.409091,6.0
13.777778,100.415152,5.0
13.777778,100.421212,5.0
13.777778,100.427273,6.0
13.777778,100.433333,7.0
13.777778,100.439394,15.0
13.777778,100.445455,4.0
13.777778,100.451515,7.0
13.777778,100.457576,7.0
13.777778,100.463636,8.0
13.777778,100.469697,3.0
13.777778,100.475758,34.0
13.777778,100.481818,8.0
13.777778,100.487879,10.0
13.777778,100.493939,8.0
13.777778,100.5,5.0
13.777778,100.506061,8.0
13.777778,100.512121,11.0
13.777778,100.518182,9.0
13.777778,100.524242,5.0
13.777778,100.530303,8.0
13.777778,100.536364,3.0
13.777778,100.542424,11.0
13.777778,100.548485,5.0
13.777778,100.554545,2.0
13.777778,100.560606,10.0
13.777778,100.566667,4.0
13.777778,100.572727,8.0
13.777778,100.578788,9.0
13.777778,100.584848,8.0
13.777778,100.590909,1.0
13.777778,100.59697,7.0
13.777778,100.60303,5.0
13.777778,100.609091,6.0
13.777778,100.615152,5.0
13.777778,100.621212,3.0
13.777778,100.627273,4.0
13.777778,100.633333,7.0
13.777778,100.639394,7.0
13.777778,100.645455,5.0
13.777778,100.651515,8.0
13.777778,100.657576,2.0
13.777778,100.663636,8.0
13.777778,100.669697,5.0
13.777778,100.675758,5.0
13.777778,100.681818,8.0
13.777778,100.687879,2.0
13.777778,100.693939,6.0
13.777778,100.7,4.0
13.777778,100.706061,3.0
13.777778,100.712121,2.0
13.777778,100.718182,3.0
13.777778,100.724242,2.0
13.777778,100.730303,4.0
13.777778,100.736364,5.0
13.777778,100.742424,6.0
13.777778,100.748485,4.0
13.777778,100.754545,2.0
13.777778,100.760606,1.0
13.777778,100.766667,4.0
13.777778,100.772727,2.0
13.777778,100.778788,1.0
13.777778,100.784848,2.0
13.777778,100.790909,7.0
13.777778,100.79697,4.0
13.777778,100.80303,3.0
13.777778,100.809091,5.0
13.777778,100.815152,2.0
13.777778,100.821212,3.0
13.777778,100.827273,2.0
13.777778,100.833333,5.0
13.777778,100.839394,5.0
13.777778,100.845455,6.0
13.777778,100.851515,1.0
13.777778,100.857576,4.0
13.777778,100.863636,5.0
13.777778,100.869697,4.0
13.777778,100.875758,5.0
13.777778,100.881818,6.0
13.777778,100.887879,4.0
13.777778,100.893939,5.0
13.777778,100.9,2.0
13.782828,100.3,3.0
13.782828,100.306061,3.0
13.782828,100.312121,7.0
13.782828,100.318182,8.0
13.782828,100.324242,7.0
13.782828,100.330303,-2.0
13.782828,100.336364,6.0
13.782828,100.342424,3.0
13.782828,100.348485,9.0
13.782828,100.354545,5.0
13.782828,100.360606,3.0
13.782828,100.366667,5.0
13.782828,100.372727,6.0
13.782828,100.378788,2.0
13.782828,100.384848,4.0
13.782828,100.390909,5.0
13.782828,100.39697,5.0
13.782828,100.40303,5.0
13.782828,100.409091,8.0
13.782828,100.415152,7.0
13.782828,100.421212,7.0
13.782828,100.427273,7.0
13.782828,100.433333,7.0
13.782828,100.439394,6.0
13.782828,100.445455,9.0
13.782828,100.451515,5.0
13.782828,100.457576,10.0
13.782828,100.463636,7.0
13.782828,100.469697,7.0
13.782828,100.475758,10.0
13.782828,100.481818,9.0
13.782828,100.487879,8.0
13.782828,100.493939,7.0
13.782828,100.5,9.0
13.782828,100.506061,7.0
13.782828,100.512121,5.0
13.782828,100.518182,4.0
13.782828,100.524242,8.0
13.782828,100.530303,6.0
13.782828,100.536364,15.0
13.782828,100.542424,10.0
13.782828,100.548485,9.0
13.782828,100.554545,8.0
13.782828,100.560606,9.0
13.782828,100.566667,11.0
13.782828,100.572727,7.0
13.782828,100.578788,6.0
13.782828,100.584848,5.0
13.782828,100.590909,7.0
13.782828,100.59697,9.0
13.782828,100.60303,7.0
13.782828,100.609091,1.0
13.782828,100.615152,8.0
13.782828,100.621212,10.0
13.782828,100.627273,4.0
13.782828,100.633333,4.0
13.782828,100.639394,4.0
13.782828,100.645455,7.0
13.782828,100.651515,4.0
13.782828,100.657576,7.0
13.782828,100.663636,8.0
13.782828,100.669697,5.0
13.782828,100.675758,7.0
13.782828,100.681818,6.0
13.782828,100.687879,5.0
13.782828,100.693939,3.0
13.782828,100.7,4.0
13.782828,100.706061,2.0
13.782828,100.712121,3.0
13.782828,100.718182,2.0
13.782828,100.724242,2.0
13.782828,100.730303,7.0
13.782828,100.736364,6.0
13.782828,100.742424,2.0
13.782828,100.748485,2.0
13.782828,100.754545,6.0
13.782828,100.760606,6.0
13.782828,100.766667,3.0
13.782828,100.772727,-1.0
13.782828,100.778788,5.0
13.782828,100.784848,5.0
13.782828,100.790909,2.0
13.782828,100.79697,5.0
13.782828,100.80303,2.0
13.782828,100.809091,7.0
13.782828,100.815152,3.0
13.782828,100.821212,3.0
13.782828,100.827273,6.0
13.782828,100.833333,2.0
13.782828,100.839394,3.0
13.782828,100.845455,5.0
13.782828,100.851515,2.0
13.782828,100.857576,6.0
13.782828,100.863636,3.0
13.782828,100.869697,6.0
13.782828,100.875758,7.0
13.782828,100.881818,3.0
13.782828,100.887879,1.0
13.782828,100.893939,7.0
13.782828,100.9,5.0
13.787879,100.3,4.0
13.787879,100.306061,4.0
13.787879,100.312121,3.0
13.787879,100.318182,6.0
13.787879,100.324242,8.0
13.787879,100.330303,4.0
13.787879,100.336364,8.0
13.787879,100.342424,8.0
13.787879,100.348485,12.0
13.787879,100.354545,3.0
13.787879,100.360606,2.0
13.787879,100.366667,6.0
13.787879,100.372727,9.0
13.787879,100.378788,4.0
13.787879,100.384848,6.0
13.787879,100.390909,5.0
13.787879,100.39697,7.0
13.787879,100.40303,2.0
13.787879,100.409091,5.0
13.787879,100.415152,3.0
13.787879,100.421212,8.0
13.787879,100.427273,7.0
13.787879,100.433333,2.0
13.787879,100.439394,2.0
13.787879,100.445455,6.0
13.787879,100.451515,6.0
13.787879,100.457576,5.0
13.787879,100.463636,9.0
13.787879,100.469697,4.0
13.787879,100.475758,6.0
13.787879,100.481818,14.0
13.787879,100.487879,5.0
13.787879,100.493939,6.0
13.787879,100.5,7.0
13.787879,100.506061,5.0
13.787879,100.512121,6.0
13.787879,100.518182,7.0
13.787879,100.524242,12.0
13.787879,100.530303,9.0
13.787879,100.536364,11.0
13.787879,100.542424,10.0
13.787879,100.548485,9.0
13.787879,100.554545,7.0
13.787879,100.560606,8.0
13.787879,100.566667,8.0
13.787879,100.572727,8.0
13.787879,100.578788,8.0
13.787879,100.584848,10.0
13.787879,100.590909,4.0
13.787879,100.59697,4.0
13.787879,100.60303,6.0
13.787879,100.609091,6.0
13.787879,100.615152,8.0
13.787879,100.621212,6.0
13.787879,100.627273,6.0
13.787879,100.633333,5.0
13.787879,100.639394,7.0
13.787879,100.645455,4.0
13.787879,100.651515,4.0
13.787879,100.657576,5.0
13.787879,100.663636,4.0
13.787879,100.669697,5.0
13.787879,100.675758,6.0
13.787879,100.681818,5.0
13.787879,100.687879,5.0
13.787879,100.693939,3.0
13.787879,100.7,2.0
13.787879,100.706061,2.0
13.787879,100.712121,5.0
13.787879,100.718182,5.0
13.787879,100.724242,4.0
13.787879,100.730303,5.0
13.787879,100.736364,5.0
13.787879,100.742424,4.0
13.787879,100.748485,6.0
13.787879,100.754545,4.0
13.787879,100.760606,3.0
13.787879,100.766667,3.0
13.787879,100.772727,5.0
13.787879,100.778788,1.0
13.787879,100.784848,7.0
13.787879,100.790909,1.0
13.787879,100.79697,2.0
13.787879,100.80303,2.0
13.787879,100.809091,1.0
13.787879,100.815152,3.0
13.787879,100.821212,3.0
13.787879,100.827273,6.0
13.787879,100.833333,-1.0
13.787879,100.839394,2.0
13.787879,100.845455,3.0
13.787879,100.851515,3.0
13.787879,100.857576,2.0
13.787879,100.863636,3.0
13.787879,100.869697,3.0
13.787879,100.875758,4.0
13.787879,100.881818,8.0
13.787879,100.887879,6.0
13.787879,100.893939,6.0
13.787879,100.9,7.0
13.792929,100.3,3.0
13.792929,100.306061,4.0
13.792929,100.312121,4.0
13.792929,100.318182,10.0
13.792929,100.324242,11.0
13.792929,100.330303,1.0
13.792929,100.336364,1.0
13.792929,100.342424,6.0
13.792929,100.348485,4.0
13.792929,100.354545,2.0
13.792929,100.360606,4.0
13.792929,100.366667,8.0
13.792929,100.372727,6.0
13.792929,100.378788,6.0
13.792929,100.384848,4.0
13.792929,100.390909,5.0
13.792929,100.39697,6.0
13.792929,100.40303,7.0
13.792929,100.409091,5.0
13.792929,100.415152,6.0
13.792929,100.421212,9.0
13.792929,100.427273,7.0
13.792929,100.433333,7.0
13.792929,100.439394,6.0
13.792929,100.445455,10.0
13.792929,100.451515,6.0
13.792929,100.457576,6.0
13.792929,100.463636,6.0
13.792929,100.469697,8.0
13.792929,100.475758,8.0
13.792929,100.481818,6.0
13.792929,100.487879,7.0
13.792929,100.493939,7.0
13.792929,100.5,8.0
13.792929,100.506061,6.0
13.792929,100.512121,5.0
13.792929,100.518182,7.0
13.792929,100.524242,4.0
13.792929,100.530303,7.0
13.792929,100.536364,10.0
13.792929,100.542424,9.0
13.792929,100.548485,9.0
13.792929,100.554545,7.0
13.792929,100.560606,12.0
13.792929,100.566667,12.0
13.792929,100.572727,9.0
13.792929,100.578788,5.0
13.792929,100.584848,8.0
13.792929,100.590909,4.0
13.792929,100.59697,6.0
13.792929,100.60303,7.0
13.792929,100.609091,7.0
13.792929,100.615152,6.0
13.792929,100.621212,6.0
13.792929,100.627273,7.0
13.792929,100.633333,7.0
13.792929,100.639394,5.0
13.792929,100.645455,6.0
13.792929,100.651515,6.0
13.792929,100.657576,7.0
13.792929,100.663636,5.0
13.792929,100.669697,5.0
13.792929,100.675758,8.0
13.792929,100.681818,5.0
13.792929,100.687879,3.0
13.792929,100.693939,4.0
13.792929,100.7,6.0
13.792929,100.706061,-1.0
13.792929,100.712121,5.0
13.792929,100.718182,6.0
13.792929,100.724242,6.0
13.792929,100.730303,6.0
13.792929,100.736364,5.0
13.792929,100.742424,3.0
13.792929,100.748485,5.0
13.792929,100.754545,5.0
13.792929,100.760606,4.0
13.792929,100.766667,1.0
13.792929,100.772727,7.0
13.792929,100.778788,3.0
13.792929,100.784848,-1.0
13.792929,100.790909,1.0
13.792929,100.79697,-1.0
13.792929,100.80303,-2.0
13.792929,100.809091,7.0
13.792929,100.815152,5.0
13.792929,100.821212,4.0
13.792929,100.827273,1.0
13.792929,100.833333,6.0
13.792929,100.839394,5.0
13.792929,100.845455,1.0
13.792929,100.851515,-2.0
13.792929,100.857576,2.0
13.792929,100.863636,3.0
13.792929,100.869697,5.0
13.792929,100.875758,5.0
13.792929,100.881818,2.0
13.792929,100.887879,1.0
13.792929,100.893939,4.0
13.792929,100.9,4.0
13.79798,100.3,5.0
13.79798,100.306061,-1.0
13.79798,100.312121,4.0
13.79798,100.318182,8.0
13.79798,100.324242,8.0
13.79798,100.330303,6.0
13.79798,100.336364,8.0
13.79798,100.342424,5.0
13.79798,100.348485,6.0
13.79798,100.354545,5.0
13.79798,100.360606,6.0
13.79798,100.366667,2.0
13.79798,100.372727,2.0
13.79798,100.378788,4.0
13.79798,100.384848,7.0
13.79798,100.390909,4.0
13.79798,100.39697,3.0
13.79798,100.40303,6.0
13.79798,100.409091,7.0
13.79798,100.415152,6.0
13.79798,100.421212,3.0
13.79798,100.427273,3.0
13.79798,100.433333,6.0
13.79798,100.439394,8.0
13.79798,100.445455,7.0
13.79798,100.451515,7.0
13.79798,100.457576,5.0
13.79798,100.463636,6.0
13.79798,100.469697,5.0
13.79798,100.475758,9.0
13.79798,100.481818,8.0
13.79798,100.487879,10.0
13.79798,100.493939,8.0
13.79798,100.5,7.0
13.79798,100.506061,6.0
13.79798,100.512121,6.0
13.79798,100.518182,5.0
13.79798,100.524242,5.0
13.79798,100.530303,6.0
13.79798,100.536364,7.0
13.79798,100.542424,4.0
13.79798,100.548485,3.0
13.79798,100.554545,7.0
13.79798,100.560606,11.0
13.79798,100.566667,8.0
13.79798,100.572727,7.0
13.79798,100.578788,8.0
13.79798,100.584848,3.0
13.79798,100.590909,7.0
13.79798,100.59697,4.0
13.79798,100.60303,6.0
13.79798,100.609091,4.0
13.79798,100.615152,5.0
13.79798,100.621212,5.0
13.79798,100.627273,4.0
13.79798,100.633333,6.0
13.79798,100.639394,5.0
13.79798,100.645455,8.0
13.79798,100.651515,6.0
13.79798,100.657576,8.0
13.79798,100.663636,5.0
13.79798,100.669697,8.0
13.79798,100.675758,1.0
13.79798,100.681818,4.0
13.79798,100.687879,4.0
13.79798,100.693939,7.0
13.79798,100.7,8.0
13.79798,100.706061,4.0
13.79798,100.712121,5.0
13.79798,100.718182,5.0
13.79798,100.724242,5.0
13.79798,100.730303,2.0
13.79798,100.736364,1.0
13.79798,100.742424,3.0
13.79798,100.748485,3.0
13.79798,100.754545,5.0
13.79798,100.760606,2.0
13.79798,100.766667,1.0
13.79798,100.772727,7.0
13.79798,100.778788,2.0
13.79798,100.784848,4.0
13.79798,100.790909,3.0
13.79798,100.79697,1.0
13.79798,100.80303,1.0
13.79798,100.809091,4.0
13.79798,100.815152,3.0
13.79798,100.821212,1.0
13.79798,100.827273,5.0
13.79798,100.833333,6.0
13.79798,100.839394,5.0
13.79798,100.845455,3.0
13.79798,100.851515,1.0
13.79798,100.857576,3.0
13.79798,100.863636,1.0
13.79798,100.869697,4.0
13.79798,100.875758,2.0
13.79798,100.881818,4.0
13.79798,100.887879,4.0
13.79798,100.893939,4.0
13.79798,100.9,2.0
13.80303,100.3,8.0
13.80303,100.306061,7.0
13.80303,100.312121,6.0
13.80303,100.318182,6.0
13.80303,100.324242,6.0
13.80303,100.330303,5.0
13.80303,100.336364,7.0
13.80303,100.342424,3.0
13.80303,100.348485,6.0
13.80303,100.354545,4.0
13.80303,100.360606,4.0
13.80303,100.366667,5.0
13.80303,100.372727,5.0
13.80303,100.378788,3.0
13.80303,100.384848,4.0
13.80303,100.390909,7.0
13.80303,100.39697,7.0
13.80303,100.40303,7.0
13.80303,100.409091,5.0
13.80303,100.415152,8.0
13.80303,100.421212,5.0
13.80303,100.427273,4.0
13.80303,100.433333,2.0
13.80303,100.439394,3.0
13.80303,100.445455,5.0
13.80303,100.451515,6.0
13.80303,100.457576,5.0
13.80303,100.463636,5.0
13.80303,100.469697,6.0
13.80303,100.475758,4.0
13.80303,100.481818,9.0
13.80303,100.487879,6.0
13.80303,100.493939,6.0
13.80303,100.5,6.0
13.80303,100.506061,4.0
13.80303,100.512121,7.0
13.80303,100.518182,5.0
13.80303,100.524242,9.0
13.80303,100.530303,4.0
13.80303,100.536364,8.0
13.80303,100.542424,4.0
13.80303,100.548485,5.0
13.80303,100.554545,8.0
13.80303,100.560606,5.0
13.80303,100.566667,5.0
13.80303,100.572727,7.0
13.80303,100.578788,11.0
13.80303,100.584848,6.0
13.80303,100.590909,6.0
13.80303,100.59697,9.0
13.80303,100.60303,7.0
13.80303,100.609091,4.0
13.80303,100.615152,6.0
13.80303,100.621212,4.0
13.80303,100.627273,5.0
13.80303,100.633333,9.0
13.80303,100.639394,5.0
13.80303,100.645455,7.0
13.80303,100.651515,4.0
13.80303,100.657576,4.0
13.80303,100.663636,5.0
13.80303,100.669697,8.0
13.80303,100.675758,8.0
13.80303,100.681818,4.0
13.80303,100.687879,2.0
13.80303,100.693939,3.0
13.80303,100.7,5.0
13.80303,100.706061,6.0
13.80303,100.712121,5.0
13.80303,100.718182,5.0
13.80303,100.724242,6.0
13.80303,100.730303,8.0
13.80303,100.736364,2.0
13.80303,100.742424,6.0
13.80303,100.748485,4.0
13.80303,100.754545,2.0
13.80303,100.760606,3.0
13.80303,100.766667,6.0
13.80303,100.772727,5.0
13.80303,100.778788,4.0
13.80303,100.784848,5.0
13.80303,100.790909,1.0
13.80303,100.79697,5.0
13.80303,100.80303,6.0
13.80303,100.809091,2.0
13.80303,100.815152,7.0
13.80303,100.821212,2.0
13.80303,100.827273,5.0
13.80303,100.833333,7.0
13.80303,100.839394,8.0
13.80303,100.845455,5.0
13.80303,100.851515,6.0
13.80303,100.857576,5.0
13.80303,100.863636,9.0
13.80303,100.869697,5.0
13.80303,100.875758,2.0
13.80303,100.881818,3.0
13.80303,100.887879,5.0
13.80303,100.893939,-1.0
13.80303,100.9,3.0
13.808081,100.3,6.0
13.808081,100.306061,5.0
13.808081,100.312121,4.0
13.808081,100.318182,3.0
13.808081,100.324242,4.0
13.808081,100.330303,3.0
13.808081,100.336364,5.0
13.808081,100.342424,3.0
13.808081,100.348485,6.0
13.808081,100.354545,4.0
13.808081,100.360606,3.0
13.808081,100.366667,4.0
13.808081,100.372727,3.0
13.808081,100.378788,5.0
13.808081,100.384848,5.0
13.808081,100.390909,9.0
13.808081,100.39697,6.0
